Current_Date,Location,Next_Date,HCHO_reading
2019-08-12,Kandy Proper,2019-08-13,8.670154148616543e-06
2019-08-13,Kandy Proper,2019-08-14,7.069795653300378e-05
2019-08-14,Kandy Proper,2019-08-15,8.182473094081442e-05
2019-08-15,Kandy Proper,2019-08-16,0.0001279531091228
2019-08-16,Kandy Proper,2019-08-17,0.0001048889200318072
2019-08-17,Kandy Proper,2019-08-18,8.554489375111556e-05
2019-08-18,Kandy Proper,2019-08-19,5.178013626492114e-06
2019-08-19,Kandy Proper,2019-08-20,7.336094013777636e-05
2019-08-20,Kandy Proper,2019-08-21,9.676125853351091e-05
2019-08-21,Kandy Proper,2019-08-22,8.637947846787893e-05
2019-08-22,Kandy Proper,2019-08-23,9.157036850069486e-05
2019-08-23,Kandy Proper,2019-08-24,8.691197024058379e-05
2019-08-24,Kandy Proper,2019-08-25,8.924116937063931e-05
2019-08-25,Kandy Proper,2019-08-26,9.574328047307855e-05
2019-08-26,Kandy Proper,2019-08-27,-8.515062310707303e-07
2019-08-27,Kandy Proper,2019-08-28,9.574328047307855e-05
2019-08-28,Kandy Proper,2019-08-29,4.744588712100384e-05
2019-08-29,Kandy Proper,2019-08-30,0.0001083149991837
2019-08-30,Kandy Proper,2019-08-31,0.0001083149991837
2019-08-31,Kandy Proper,2019-09-01,-2.726023558352608e-05
2019-09-01,Kandy Proper,2019-09-02,-2.726023558352608e-05
2019-09-02,Kandy Proper,2019-09-03,0.0001035438698715
2019-09-03,Kandy Proper,2019-09-04,0.00012519500573
2019-09-04,Kandy Proper,2019-09-05,0.00011436943780074993
2019-09-05,Kandy Proper,2019-09-06,0.00012519500573
2019-09-06,Kandy Proper,2019-09-07,0.00011978222176537489
2019-09-07,Kandy Proper,2019-09-08,0.00012519500573
2019-09-08,Kandy Proper,2019-09-09,0.000130846576187
2019-09-09,Kandy Proper,2019-09-10,6.440015739232515e-05
2019-09-10,Kandy Proper,2019-09-11,-4.490703909183281e-06
2019-09-11,Kandy Proper,2019-09-12,2.9954726741570858e-05
2019-09-12,Kandy Proper,2019-09-13,3.84899235780461e-05
2019-09-13,Kandy Proper,2019-09-14,5.465373724518264e-05
2019-09-14,Kandy Proper,2019-09-15,2.7055169553569706e-05
2019-09-15,Kandy Proper,2019-09-16,0.0001083601010922959
2019-09-16,Kandy Proper,2019-09-17,6.770763532293274e-05
2019-09-17,Kandy Proper,2019-09-18,0.0001083601010922959
2019-09-18,Kandy Proper,2019-09-19,8.803386820761426e-05
2019-09-19,Kandy Proper,2019-09-20,0.0001083601010922959
2019-09-20,Kandy Proper,2019-09-21,9.8196984649955e-05
2019-09-21,Kandy Proper,2019-09-22,-7.114043515272996e-05
2019-09-22,Kandy Proper,2019-09-23,-7.114043515272996e-05
2019-09-23,Kandy Proper,2019-09-24,-7.114043515272996e-05
2019-09-24,Kandy Proper,2019-09-25,7.612881634606655e-05
2019-09-25,Kandy Proper,2019-09-26,7.612881634606655e-05
2019-09-26,Kandy Proper,2019-09-27,7.612881634606655e-05
2019-09-27,Kandy Proper,2019-09-28,7.612881634606655e-05
2019-09-28,Kandy Proper,2019-09-29,7.612881634606655e-05
2019-09-29,Kandy Proper,2019-09-30,0.0001658764883008
2019-09-30,Kandy Proper,2019-10-01,0.0001658764883008
2019-10-01,Kandy Proper,2019-10-02,-4.6999528422020376e-05
2019-10-02,Kandy Proper,2019-10-03,-1.4826539764421446e-05
2019-10-03,Kandy Proper,2019-10-04,7.27780738171674e-05
2019-10-04,Kandy Proper,2019-10-05,0.0001353517792948
2019-10-05,Kandy Proper,2019-10-06,0.000211714078209
2019-10-06,Kandy Proper,2019-10-07,3.9082019588362544e-05
2019-10-07,Kandy Proper,2019-10-08,0.00012539804889868123
2019-10-08,Kandy Proper,2019-10-09,0.0002594348285443
2019-10-09,Kandy Proper,2019-10-10,5.5017379612996025e-05
2019-10-10,Kandy Proper,2019-10-11,0.000184300610996
2019-10-11,Kandy Proper,2019-10-12,0.00011965899530449797
2019-10-12,Kandy Proper,2019-10-13,-8.12430155552532e-06
2019-10-13,Kandy Proper,2019-10-14,0.0001683501734359
2019-10-14,Kandy Proper,2019-10-15,6.314259477157411e-05
2019-10-15,Kandy Proper,2019-10-16,7.16713507747282e-05
2019-10-16,Kandy Proper,2019-10-17,6.740697277315113e-05
2019-10-17,Kandy Proper,2019-10-18,7.16713507747282e-05
2019-10-18,Kandy Proper,2019-10-19,-5.450984014903148e-05
2019-10-19,Kandy Proper,2019-10-20,6.532771676132629e-06
2019-10-20,Kandy Proper,2019-10-21,-2.3988534236449453e-05
2019-10-21,Kandy Proper,2019-10-22,6.532771676132629e-06
2019-10-22,Kandy Proper,2019-10-23,-8.727881280158468e-06
2019-10-23,Kandy Proper,2019-10-24,6.532771676132629e-06
2019-10-24,Kandy Proper,2019-10-25,-1.0975548020129753e-06
2019-10-25,Kandy Proper,2019-10-26,0.0001281877837051
2019-10-26,Kandy Proper,2019-10-27,0.000147891348041
2019-10-27,Kandy Proper,2019-10-28,0.00013803956587304998
2019-10-28,Kandy Proper,2019-10-29,0.00012279231480602382
2019-10-29,Kandy Proper,2019-10-30,0.000145187879816
2019-10-30,Kandy Proper,2019-10-31,0.00013399009731101188
2019-10-31,Kandy Proper,2019-11-01,0.0001583682460477
2019-11-01,Kandy Proper,2019-11-02,8.03607778339573e-06
2019-11-02,Kandy Proper,2019-11-03,0.0001206702023413
2019-11-03,Kandy Proper,2019-11-04,6.435314006234785e-05
2019-11-04,Kandy Proper,2019-11-05,-1.1500492291816045e-05
2019-11-05,Kandy Proper,2019-11-06,0.0001060345932494
2019-11-06,Kandy Proper,2019-11-07,0.0001942600579433
2019-11-07,Kandy Proper,2019-11-08,0.0001218222388384
2019-11-08,Kandy Proper,2019-11-09,0.0001080851276708
2019-11-09,Kandy Proper,2019-11-10,0.00011495368325459997
2019-11-10,Kandy Proper,2019-11-11,0.0001080851276708
2019-11-11,Kandy Proper,2019-11-12,0.00011151940546269993
2019-11-12,Kandy Proper,2019-11-13,0.0001007815771098
2019-11-13,Kandy Proper,2019-11-14,0.000151877029566
2019-11-14,Kandy Proper,2019-11-15,7.99506458137099e-05
2019-11-15,Kandy Proper,2019-11-16,-6.176820124360381e-06
2019-11-16,Kandy Proper,2019-11-17,3.688691284467474e-05
2019-11-17,Kandy Proper,2019-11-18,0.000215708851931
2019-11-18,Kandy Proper,2019-11-19,0.000215708851931
2019-11-19,Kandy Proper,2019-11-20,0.0002508715360598
2019-11-20,Kandy Proper,2019-11-21,7.941161537465213e-05
2019-11-21,Kandy Proper,2019-11-22,0.0001318497328563
2019-11-22,Kandy Proper,2019-11-23,0.00010563067411547604
2019-11-23,Kandy Proper,2019-11-24,0.0001318497328563
2019-11-24,Kandy Proper,2019-11-25,0.00011874020348588798
2019-11-25,Kandy Proper,2019-11-26,0.0001318497328563
2019-11-26,Kandy Proper,2019-11-27,0.00013863113804164773
2019-11-27,Kandy Proper,2019-11-28,0.00013524043544897388
2019-11-28,Kandy Proper,2019-11-29,-2.0128578285626166e-05
2019-11-29,Kandy Proper,2019-11-30,-2.0128578285626166e-05
