STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/1/2019,3.93,",,S",60,"H,,S",66,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/2/2019,0.42,",,S",62,"H,,S",,,54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/3/2019,0.15,",,S",60,"H,,S",62,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/4/2019,0.8,",,S",60,"H,,S",62,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/5/2019,1.61,",,S",60,"H,,S",63,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/6/2019,0.43,",,S",63,"H,,S",,,57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/7/2019,0,",,S",57,"H,,S",62,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/8/2019,0.09,",,S",59,"H,,S",67,",,S",51,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/9/2019,0,",,S",59,"H,,S",,,55,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/10/2019,0,",,S",63,"H,,S",68,",,S",55,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/11/2019,0.58,",,S",58,"H,,S",66,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/12/2019,0,",,S",60,"H,,S",68,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/13/2019,0,",,S",63,"H,,S",69,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/14/2019,0.11,",,S",58,"H,,S",65,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/15/2019,0,",,S",59,"H,,S",65,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/16/2019,0,",,S",58,"H,,S",63,",,S",55,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/17/2019,0.05,",,S",60,"H,,S",62,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/18/2019,0.93,",,S",60,"H,,S",61,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/19/2019,1.19,",,S",60,"H,,S",62,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/20/2019,2.16,",,S",59,"H,,S",62,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/21/2019,1.01,",,S",62,"H,,S",68,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/22/2019,0,",,S",61,"H,,S",65,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/23/2019,0,",,S",61,"H,,S",68,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/24/2019,0,",,S",60,"H,,S",69,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/25/2019,0,",,S",62,"H,,S",,,52,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/26/2019,0,",,S",59,"H,,S",70,",,S",48,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/27/2019,0,",,S",59,"H,,S",71,",,S",48,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/28/2019,0,",,S",59,"H,,S",72,",,S",45,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/29/2019,0,",,S",59,"H,,S",71,",,S",46,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/30/2019,0,",,S",58,"H,,S",69,",,S",46,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,12/31/2019,0,",,S",59,"H,,S",68,",,S",48,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/1/2020,0,",,S",62,"H,,S",69,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/2/2020,0,",,S",61,"H,,S",69,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/3/2020,0.06,",,S",60,"H,,S",69,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/4/2020,0,",,S",59,"H,,S",69,",,S",49,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/5/2020,0,",,S",60,"H,,S",70,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/6/2020,0,",,S",60,"H,,S",67,",,S",49,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/7/2020,0,",,S",60,"H,,S",68,",,S",55,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/8/2020,0.06,",,S",58,"H,,S",66,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/9/2020,0,",,S",55,"H,,S",68,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/10/2020,0,",,S",57,"H,,S",70,",,S",40,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/11/2020,0,",,S",61,"H,,S",66,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/12/2020,0,",,S",58,"H,,S",67,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/13/2020,0,",,S",59,"H,,S",71,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/14/2020,0,",,S",57,"H,,S",72,",,S",45,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/15/2020,0,",,S",58,"H,,S",73,",,S",46,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/16/2020,0,",,S",59,"H,,S",73,",,S",44,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/17/2020,0,",,S",62,"H,,S",69,",,S",48,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/18/2020,0.06,",,S",61,"H,,S",70,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/19/2020,0,",,S",61,"H,,S",86,",,S",50,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/20/2020,0.14,",,S",61,"H,,S",68,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/21/2020,0,",,S",61,"H,,S",66,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/22/2020,0.68,",,S",60,"H,,S",62,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/23/2020,0.31,",,S",60,"H,,S",65,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/24/2020,0.03,",,S",60,"H,,S",67,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/25/2020,0,",,S",57,"H,,S",69,",,S",47,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/26/2020,0,",,S",56,"H,,S",,,,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/27/2020,0,",,S",61,"H,,S",73,",,S",42,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/28/2020,0,",,S",61,"H,,S",71,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/29/2020,0,",,S",63,"H,,S",72,",,S",47,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/30/2020,0,",,S",64,"H,,S",71,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,1/31/2020,0,",,S",61,"H,,S",70,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/1/2020,0,",,S",57,"H,,S",70,",,S",46,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/2/2020,0,",,S",56,"H,,S",69,",,S",44,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/3/2020,0,",,S",57,"H,,S",68,",,S",44,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/4/2020,0,",,S",57,"H,,S",69,",,S",46,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/5/2020,0,",,S",60,"H,,S",70,",,S",48,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/6/2020,0,",,S",62,"H,,S",71,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/7/2020,0,",,S",61,"H,,S",74,",,S",50,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/8/2020,0,",,S",61,"H,,S",72,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/9/2020,0,",,S",58,"H,,S",72,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/10/2020,0,",,S",59,"H,,S",71,",,S",45,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/11/2020,0,",,S",60,"H,,S",68,",,S",51,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/12/2020,0.27,",,S",60,"H,,S",64,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/13/2020,0.5,",,S",59,"H,,S",63,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/14/2020,0,",,S",62,"H,,S",69,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/15/2020,0,",,S",61,"H,,S",72,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/16/2020,0,",,S",61,"H,,S",71,",,S",50,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/17/2020,0,",,S",57,"H,,S",72,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/18/2020,0,",,S",59,"H,,S",74,",,S",41,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/19/2020,0,",,S",62,"H,,S",72,",,S",45,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/20/2020,0,",,S",62,"H,,S",69,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/21/2020,0.11,",,S",61,"H,,S",65,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/22/2020,0.59,",,S",58,"H,,S",63,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/23/2020,0.04,",,S",59,"H,,S",63,",,S",55,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/24/2020,0.06,",,S",60,"H,,S",68,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/25/2020,0,",,S",64,"H,,S",,,,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/26/2020,0,",,S",59,"H,,S",71,",,S",45,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/27/2020,0,",,S",59,"H,,S",72,",,S",45,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/28/2020,0,",,S",58,"H,,S",72,",,S",45,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,2/29/2020,0,",,S",59,"H,,S",,,47,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/1/2020,0,",,S",61,"H,,S",73,",,S",48,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/2/2020,0,",,S",60,"H,,S",72,",,S",49,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/3/2020,0,",,S",61,"H,,S",,,49,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/4/2020,0,",,S",65,"H,,S",74,",,S",51,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/5/2020,0,",,S",61,"H,,S",,,51,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/6/2020,0,",,S",63,"H,,S",73,",,S",50,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/7/2020,0,",,S",60,"H,,S",73,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/8/2020,0.45,",,S",62,"H,,S",75,",,S",46,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/9/2020,0,",,S",63,"H,,S",77,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/10/2020,0,",,S",63,"H,,S",75,",,S",49,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/11/2020,0,",,S",60,"H,,S",,,52,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/12/2020,0,",,S",64,"H,,S",73,",,S",51,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/13/2020,0,",,S",57,"H,,S",,,,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/14/2020,0,",,S",58,"H,,S",,,49,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/15/2020,0,",,S",62,"H,,S",74,",,S",51,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/16/2020,0,",,S",65,"H,,S",,,55,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/17/2020,0,",,S",62,"H,,S",67,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/18/2020,0.07,",,S",63,"H,,S",,,56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/19/2020,0,",,S",64,"H,,S",73,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/20/2020,0,",,S",62,"H,,S",,,,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/21/2020,0,",,S",61,"H,,S",74,",,S",47,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/22/2020,0,",,S",62,"H,,S",75,",,S",48,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/23/2020,0,",,S",64,"H,,S",75,",,S",49,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/24/2020,0,",,S",63,"H,,S",74,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/25/2020,0,",,S",64,"H,,S",,,50,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/26/2020,0,",,S",62,"H,,S",71,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/27/2020,0,",,S",56,"H,,S",,,45,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/28/2020,0,",,S",62,"H,,S",76,",,S",46,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/29/2020,0,",,S",63,"H,,S",75,",,S",48,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/30/2020,0,",,S",64,"H,,S",77,",,S",52,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,3/31/2020,0,",,S",63,"H,,S",76,",,S",50,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/1/2020,0,",,S",67,"H,,S",92,",O,S",49,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/2/2020,0,",,S",64,"H,,S",76,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/3/2020,0,",,S",62,"H,,S",74,",,S",50,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/4/2020,0,",,S",62,"H,,S",73,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/5/2020,0.34,",,S",64,"H,,S",75,",,S",51,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/6/2020,0,",,S",64,"H,,S",75,",,S",52,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/7/2020,0,",,S",63,"H,,S",75,",,S",48,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/8/2020,0,",,S",62,"H,,S",74,",,S",49,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/9/2020,0,",,S",61,"H,,S",74,",,S",50,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/10/2020,0,",,S",64,"H,,S",,,50,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/11/2020,0.03,",,S",66,"H,,S",,,57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/12/2020,0,",,S",65,"H,,S",74,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/13/2020,0.01,",,S",66,"H,,S",75,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/14/2020,0,",,S",63,"H,,S",75,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/15/2020,0.59,",,S",63,"H,,S",71,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/16/2020,0.18,",,S",62,"H,,S",,,53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/17/2020,0.25,",,S",63,"H,,S",74,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/18/2020,0.08,",,S",62,"H,,S",74,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/19/2020,0.56,",,S",63,"H,,S",72,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/20/2020,0.15,",,S",63,"H,,S",73,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/21/2020,0,",,S",64,"H,,S",75,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/22/2020,0,",,S",62,"H,,S",72,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/23/2020,0.31,",,S",63,"H,,S",73,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/24/2020,0.07,",,S",63,"H,,S",72,",,S",52,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/25/2020,0,",,S",65,"H,,S",74,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/26/2020,0,",,S",63,"H,,S",,,51,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/27/2020,0,",,S",64,"H,,S",76,",,S",51,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/28/2020,0.08,",,S",63,"H,,S",74,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/29/2020,0,",,S",64,"H,,S",76,",,S",53,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,4/30/2020,0,",,S",63,"H,,S",72,",,S",55,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/1/2020,0.2,",,S",63,"H,,S",72,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/2/2020,0,",,S",63,"H,,S",76,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/3/2020,0,",,S",64,"H,,S",75,",,S",50,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/4/2020,0,",,S",63,"H,,S",73,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/5/2020,0.27,",,S",62,"H,,S",71,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/6/2020,0.07,",,S",62,"H,,S",72,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/7/2020,0.51,",,S",62,"H,,S",71,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/8/2020,0.97,",,S",65,"H,,S",75,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/9/2020,0.38,",,S",63,"H,,S",71,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/10/2020,0.25,",,S",63,"H,,S",73,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/11/2020,0.75,",,S",63,"H,,S",71,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/12/2020,0.39,",,S",63,"H,,S",73,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/13/2020,2.35,",,S",65,"H,,S",71,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/14/2020,0,",,S",68,"H,,S",,,58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/15/2020,0.07,",,S",64,"H,,S",71,",,S",59,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/16/2020,0.74,",,S",63,"H,,S",67,",,S",60,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/17/2020,0,",,S",64,"H,,S",69,",,S",60,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/18/2020,0.91,",,S",62,"H,,S",64,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/19/2020,1.55,",,S",60,"H,,S",63,",,S",59,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/20/2020,0.06,",,S",62,"H,,S",71,",,S",55,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/21/2020,0,",,S",63,"H,,S",70,",,S",59,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/22/2020,0.51,",,S",61,"H,,S",64,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/23/2020,0.03,",,S",64,"H,,S",70,",,S",59,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/24/2020,0,",,S",65,"H,,S",72,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/25/2020,0,",,S",64,"H,,S",71,",,S",59,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/26/2020,0,",,S",64,"H,,S",71,",,S",59,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/27/2020,0.38,",,S",63,"H,,S",69,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/28/2020,0.03,",,S",65,"H,,S",73,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/29/2020,0.02,",,S",64,"H,,S",73,",,S",60,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/30/2020,1.06,",,S",65,"H,,S",73,",,S",60,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,5/31/2020,0.01,",,S",64,"H,,S",73,",,S",59,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/1/2020,0,",,S",65,"H,,S",74,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/2/2020,0,",,S",63,"H,,S",71,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/3/2020,0,",,S",64,"H,,S",71,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/4/2020,0,",,S",65,"H,,S",73,",,S",59,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/5/2020,0,",,S",64,"H,,S",72,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/6/2020,0.02,",,S",61,"H,,S",66,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/7/2020,0.31,",,S",61,"H,,S",67,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/8/2020,0.69,",,S",63,"H,,S",70,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/9/2020,0,",,S",63,"H,,S",69,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/10/2020,0,",,S",62,"H,,S",66,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/11/2020,0.45,",,S",60,"H,,S",64,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/12/2020,0.57,",,S",62,"H,,S",65,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/13/2020,0.03,",,S",62,"H,,S",69,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/14/2020,0.19,",,S",61,"H,,S",63,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/15/2020,0.16,",,S",62,"H,,S",68,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/16/2020,0,",,S",62,"H,,S",68,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/17/2020,0,",,S",62,"H,,S",68,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/18/2020,0,",,S",62,"H,,S",67,",,S",,
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/19/2020,0,",,S",63,"H,,S",70,",,S",56,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/20/2020,0.23,",,S",62,"H,,S",67,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/21/2020,0,",,S",61,"H,,S",66,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/22/2020,0.07,",,S",62,"H,,S",68,",,S",57,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/23/2020,0,",,S",63,"H,,S",71,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/24/2020,0,",,S",63,"H,,S",70,",,S",54,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/25/2020,0.36,",,S",61,"H,,S",69,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/26/2020,0.74,",,S",60,"H,,S",65,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/27/2020,0.06,",,S",61,"H,,S",68,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/28/2020,0,",,S",62,"H,,S",68,",,S",58,",,S"
CE000434730,"NUWARA ELIYA, CE",6.967,80.767,1880,6/29/2020,0.01,",,S",62,"H,,S",68,",,S",57,",,S"
