NAME,LATITUDE,LONGITUDE,ELEVATION,Sea Proximity (approximate-km),Sea Proximity Categorised,Climate Zone,DATE,PRCP,TAVG,TMAX,TMIN
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-07-25,0.0,62.0,68.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-07-26,0.01,61.0,64.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-07-27,0.0,63.5,71.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-07-28,0.0,62.0,69.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-07-29,0.0,64.0,70.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-07-30,0.0,64.0,73.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-07-31,0.0,62.0,71.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-01,0.0,62.0,70.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-02,0.0,63.0,68.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-03,0.0,62.5,69.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-04,0.0,63.0,68.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-05,0.0,62.0,66.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-06,0.0,62.5,67.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-07,0.02,60.0,63.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-08,0.5,58.0,61.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-09,0.06,59.0,62.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-10,0.19,61.0,65.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-11,0.56,60.0,63.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-12,1.14,60.0,63.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-13,1.77,59.5,64.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-14,1.13,61.0,65.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-15,0.11,61.0,65.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-16,0.0,61.5,67.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-17,0.04,61.0,63.0,59.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-18,0.019999999999999997,61.0,65.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-19,0.02,63.0,69.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-20,0.0,62.0,67.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-21,0.08,60.0,63.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-22,0.13,59.0,61.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-23,0.22,58.0,60.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-24,0.28,61.0,68.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-25,0.0,61.0,65.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-26,0.46,59.0,62.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-27,0.1,62.0,68.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-28,0.0,62.0,66.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-29,0.0,62.0,67.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-30,1.02,60.5,64.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-08-31,0.0,60.0,64.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-01,0.11,59.5,63.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-02,0.26,61.5,67.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-03,0.0,63.0,69.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-04,0.02,60.0,64.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-05,0.0,60.0,64.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-06,0.12,61.5,65.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-07,0.11,62.0,66.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-08,0.0,63.0,70.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-09,0.0,62.0,71.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-10,0.01,63.0,72.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-11,0.0,64.0,70.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-12,0.16,61.5,66.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-13,0.05,63.5,71.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-14,0.04,62.0,70.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-15,0.09,61.0,64.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-16,0.91,60.5,63.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-17,0.3,60.0,62.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-18,0.12,61.5,67.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-19,0.24,60.0,64.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-20,0.11,62.5,68.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-21,0.05,64.0,71.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-22,0.0,62.0,70.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-23,0.53,62.5,68.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-24,1.46,60.0,62.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-25,0.0,57.0,65.0,57.5
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-26,1.31,59.5,65.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-27,0.59,62.0,70.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-28,0.0,61.5,66.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-29,0.58,61.5,67.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-09-30,0.02,61.0,69.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-01,0.0,62.0,69.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-02,0.0,62.0,69.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-03,0.03,61.5,70.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-04,0.38,61.0,70.0,52.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-05,1.13,60.0,68.0,52.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-06,0.17,60.0,67.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-07,1.9,60.0,69.0,51.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-08,0.35,60.0,66.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-09,0.0,60.5,69.0,52.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-10,0.67,60.5,69.0,52.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-11,0.04,59.0,65.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-12,1.05,60.5,69.0,52.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-13,1.01,61.5,70.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-14,0.11,61.5,69.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-15,0.04,62.0,67.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-16,0.36,61.5,67.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-17,0.11,60.0,69.0,51.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-18,1.31,61.5,70.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-19,0.12,60.0,66.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-20,0.44,62.0,70.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-21,0.11,61.0,65.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-22,0.82,60.0,64.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-23,0.1,62.0,68.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-24,0.11,60.0,64.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-25,0.36,61.5,68.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-26,0.06,58.5,63.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-27,0.09,61.0,65.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-28,1.81,58.5,60.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-29,0.65,59.0,61.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-30,0.25,61.0,66.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-10-31,0.0,60.5,65.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-01,0.0,61.5,70.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-02,0.04,61.5,70.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-03,0.04,60.0,68.0,52.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-04,0.85,61.0,69.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-05,0.07,60.0,71.0,49.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-06,0.37,59.0,69.0,49.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-07,0.0,60.5,71.0,50.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-08,0.0,61.5,70.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-09,0.0,62.0,70.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-10,2.37,61.0,69.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-11,0.09,60.0,67.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-12,0.04,60.5,69.0,52.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-13,0.0,63.0,77.0,49.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-14,0.0,61.5,70.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-15,0.0,63.0,68.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-16,0.85,61.0,71.0,51.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-17,1.7,61.0,69.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-18,0.0,59.0,68.0,50.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-19,0.41,60.0,65.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-20,0.05,62.0,69.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-21,0.0,59.0,67.0,51.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-22,0.09,60.5,64.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-23,0.27,61.0,66.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-24,0.15,62.0,66.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-25,0.15,61.5,65.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-26,0.13,60.5,66.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-27,0.17,61.0,67.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-28,0.28,60.5,63.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-29,0.25,61.0,64.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-11-30,1.23,63.0,68.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-01,3.93,61.0,66.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-02,0.42,62.0,70.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-03,0.15,60.0,62.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-04,0.8,60.0,62.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-05,1.61,60.0,63.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-06,0.43,63.0,69.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-07,0.0,58.0,62.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-08,0.09,59.0,67.0,51.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-09,0.0,59.0,63.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-10,0.0,61.5,68.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-11,0.58,58.0,66.0,50.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-12,0.0,60.0,68.0,52.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-13,0.0,63.0,69.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-14,0.11,58.0,65.0,51.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-15,0.0,59.5,65.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-16,0.0,59.0,63.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-17,0.05,59.0,62.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-18,0.93,59.0,61.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-19,1.19,59.5,62.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-20,2.16,60.0,62.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-21,1.01,62.5,68.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-22,0.0,61.0,65.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-23,0.0,60.5,68.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-24,0.0,61.5,69.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-25,0.0,62.0,72.0,52.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-26,0.0,59.0,70.0,48.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-27,0.0,59.5,71.0,48.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-28,0.0,58.5,72.0,45.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-29,0.0,58.5,71.0,46.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-30,0.0,57.5,69.0,46.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2019-12-31,0.0,58.0,68.0,48.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-01,0.0,61.0,69.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-02,0.0,63.5,69.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-03,0.06,60.0,69.0,51.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-04,0.0,59.0,69.0,49.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-05,0.0,60.0,70.0,50.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-06,0.0,58.0,67.0,49.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-07,0.0,61.5,68.0,55.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-08,0.06,58.0,66.0,50.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-09,0.0,55.0,68.0,42.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-10,0.0,55.0,70.0,40.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-11,0.0,59.5,66.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-12,0.0,58.0,67.0,49.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-13,0.0,59.0,71.0,47.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-14,0.0,58.5,72.0,45.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-15,0.0,59.5,73.0,46.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-16,0.0,58.5,73.0,44.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-17,0.0,58.5,69.0,48.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-18,0.06,61.0,70.0,52.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-19,0.0,68.0,86.0,50.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-20,0.14,62.0,68.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-21,0.0,62.0,66.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-22,0.68,60.0,62.0,58.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-23,0.31,61.0,65.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-24,0.03,60.0,67.0,53.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-25,0.0,58.0,69.0,47.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-26,0.0,56.0,68.0,50.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-27,0.0,57.5,73.0,42.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-28,0.0,61.0,71.0,51.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-29,0.0,59.5,72.0,47.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-30,0.0,64.0,71.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-01-31,0.0,63.0,70.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-01,0.0,58.0,70.0,46.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-02,0.0,56.5,69.0,44.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-03,0.0,56.0,68.0,44.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-04,0.0,57.5,69.0,46.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-05,0.0,59.0,70.0,48.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-06,0.0,62.5,71.0,54.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-07,0.0,62.0,74.0,50.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-08,0.0,61.0,72.0,50.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-09,0.0,58.0,72.0,44.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-10,0.0,58.0,71.0,45.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-11,0.0,59.5,68.0,51.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-12,0.27,60.0,64.0,56.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-13,0.5,60.0,63.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-14,0.0,63.0,69.0,57.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-15,0.0,61.0,72.0,50.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-16,0.0,60.5,71.0,50.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-17,0.0,57.0,72.0,42.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-18,0.0,57.5,74.0,41.0
Nuwara Eliya Proper,6.967,80.767,1880.0,99,Hill Country,Intermediate Zone,2020-02-19,0.0,58.5,72.0,45.0
