Current_Date,Location,LATITUDE,LONGITUDE,ELEVATION,Sea Proximity (approximate-km),Sea Proximity Categorised,Climate Zone,Area(km^2),Population,Population_density,new,total,Lockdown,carbonmonoxide_average,nitrogendioxide_average,ozone_average,PRCP,TAVG,TMAX,TMIN,HCHO_reading
2022-02-24,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,1208.0,641786.0,1,0.0367740665872891,1.3511105862562545e-05,0.1130344147483507,0.0,81.0,87.0,75.0,0.0001601047560183
2022-02-25,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,1286.0,643072.0,1,0.0308426562696695,1.5078266187629197e-05,0.1130136251449585,0.0,84.5,93.0,76.0,0.0001506384376274
2022-02-26,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,988.0,644060.0,1,0.0323540084064006,1.572426663187798e-05,0.1130136027932167,0.0,82.75,90.0,75.5,0.0001773343082515
2022-02-27,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,977.0,645037.0,1,0.0342225469648838,1.1710421858879272e-05,0.1135151982307434,0.0,80.0,93.0,76.0,0.0001225585738617
2022-02-28,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,997.0,646034.0,1,0.0393960239986578,1.3172319086152127e-05,0.1131808087229728,0.0,81.0,91.0,71.0,9.222746645305057e-05
2022-03-01,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,914.0,646948.0,0,0.0414179041981697,1.4283786185842471e-05,0.1138511275251706,0.0,80.5,91.0,71.0,7.64874637139261e-06
2022-03-02,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,751.0,647699.0,0,0.036847620892028,1.2973917364433872e-05,0.1140434965491294,0.0,81.0,91.0,71.0,0.0002431136931557
2022-03-03,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,711.0,648410.0,0,0.0344265699386596,1.0314864084648434e-05,0.1128145009279251,0.01,84.5,91.0,78.0,0.0001255862163841
2022-03-04,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,583.0,648993.0,0,0.0316882021725177,3.84254735763534e-06,0.1138351559638977,0.0,80.0,83.0,77.0,0.0002760290904348
2022-03-05,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,639.0,649632.0,0,0.035844225436449,1.0817218935699202e-05,0.1136360702415307,0.0,83.0,95.0,71.0,0.0003002064753525
2022-03-06,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,508.0,650140.0,0,0.034642819315195,1.3594147276307922e-05,0.1150653213262558,0.0,81.5,89.0,74.0,0.0002881177828936
2022-03-07,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,662.0,650802.0,0,0.0362446121871471,2.144360951206181e-05,0.1138131394982338,0.0,83.0,95.0,71.0,0.0002015220810313
2022-03-08,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,2227.0,653029.0,0,0.0372242790957291,1.4387186638487036e-05,0.113020583987236,0.0,82.25,92.0,72.5,0.0001945490677347
2022-03-09,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,1307.0,654336.0,0,0.0361573435366153,2.020173087657895e-05,0.1140608489513397,0.0,86.0,98.0,74.0,7.765942554097161e-05
2022-03-10,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,580.0,654916.0,0,0.0344207442055145,2.1922191081102937e-05,0.1144209802150726,0.0,86.0,99.0,73.0,2.717325645002549e-06
2022-03-11,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,467.0,655383.0,0,0.0360117447562515,1.4184871361067051e-05,0.1138288881629705,0.0,86.0,98.5,73.5,8.082870884598218e-05
2022-03-12,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,347.0,655730.0,0,0.039952249576648,1.93418836715864e-05,0.1138341377178828,0.0,86.5,97.0,76.0,7.402310403540573e-05
2022-03-13,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,311.0,656041.0,0,0.0347498878836631,9.96695689536864e-06,0.1123389303684234,0.0,86.5,97.0,76.0,0.0001640826716642
2022-03-14,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,345.0,656386.0,0,0.0374499522149562,1.857654569903389e-05,0.1126429587602615,0.0,80.0,84.0,76.0,0.000286040561254
2022-03-15,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,428.0,656814.0,0,0.0404076157137751,1.6712170690880157e-05,0.1137824058532714,0.0,80.0,84.0,76.0,0.0002424124899921
2022-03-16,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,320.0,657134.0,0,0.0381399263472606,4.5062661229167134e-05,0.118882084886233,0.0,80.0,84.0,76.0,0.000175901720195
2022-03-17,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,301.0,657435.0,0,0.0369009065131346,1.181755851575872e-05,0.1189376786351203,0.0,85.0,95.0,75.0,0.0001897113672304
2022-03-18,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,288.0,657723.0,0,0.0382528248139553,1.928998972289264e-05,0.1182211190462112,0.0,85.0,95.0,75.0,0.0002150364953752
2022-03-19,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,238.0,657961.0,0,0.0378104746341705,1.6443917047581635e-05,0.1152409836649894,0.0,85.0,95.0,75.0,0.0002129616204579
2022-03-20,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,236.0,658197.0,0,0.0369983166456222,1.5803741916897707e-05,0.1154343485832214,0.0,85.0,95.0,75.0,0.0001934036745934
2022-03-21,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,296.0,658493.0,0,0.0372365659309758,1.652855280553922e-05,0.1169585324823856,0.0,86.5,95.0,78.0,0.0002079417112695
2022-03-22,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,1366.0,659859.0,0,0.0374043956398963,1.8149788957089182e-05,0.1162988170981407,0.0,86.5,95.0,78.0,0.0001729963041221
2022-03-23,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,292.0,660151.0,0,0.0374043956398963,2.6549992981017567e-05,0.1195016453663508,0.0,83.0,89.0,77.0,0.0001100151232161
2022-03-24,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,248.0,660399.0,0,0.0356584377586841,3.067705256398767e-05,0.1154150068759918,0.0,83.0,89.0,77.0,0.0002135522865164
2022-03-25,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,234.0,660633.0,0,0.0362086221575737,2.386408050369937e-05,0.1182519371310869,0.0,83.0,89.0,77.0,0.000211596111268
2022-03-26,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,164.0,660797.0,0,0.0359335299581289,2.047985799435992e-05,0.1147028282284736,0.0,87.0,98.0,76.0,0.000212454590273
2022-03-27,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,93.0,660890.0,0,0.0318688154220581,2.1335257315513445e-05,0.1130425557494163,0.01,80.0,84.0,76.0,0.0002964676100481
2022-03-28,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,163.0,661053.0,0,0.031030785292387,1.9945540771004744e-05,0.1164027228951454,0.0050000000000013,83.5,91.0,76.0,0.0002251535476609
2022-03-29,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,232.0,661285.0,0,0.0330360742906729,2.0951647456968203e-05,0.1156000110010306,0.01,80.0,84.0,76.0,0.0001751909442477
2022-03-30,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,168.0,661453.0,0,0.0363137545064091,2.4751483579166237e-05,0.1147160356243451,1.25,81.0,94.0,68.0,0.0001271262957181
2022-03-31,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,178.0,661631.0,0,0.038772047497332,1.5601837731082924e-05,0.1147226393222808,0.01,83.5,95.0,72.0,4.028482755409876e-05
2022-04-01,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,150.0,661781.0,0,0.0376550778746604,3.09018578263931e-05,0.1181403771042823,0.2,84.0,94.0,74.0,0.0001555607353703
2022-04-02,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,104.0,661885.0,0,0.0327382758259773,1.8172770069213584e-05,0.1159992441534996,0.06,83.5,93.0,74.0,0.0001468248563135
2022-04-03,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,106.0,661991.0,0,0.0308689326047897,1.5686187907704152e-05,0.1169082149863243,0.19,84.5,94.0,75.0,5.75746707641403e-05
2022-04-04,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,112.0,662103.0,0,0.03724005818367,2.044068605755456e-05,0.1196456179022789,1.85,83.0,93.0,73.0,0.00018909736681
2022-04-05,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,113.0,662216.0,0,0.0371331381611526,1.2340939065325074e-05,0.119847260415554,0.91,79.0,91.0,67.0,0.0001865142832124
2022-04-06,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,126.0,662342.0,0,0.028996754437685,1.8074049876304343e-05,0.1174729391932487,0.23,82.0,91.0,73.0,0.0001984549988987
2022-04-07,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,83.0,662425.0,0,0.0324948690831661,1.86791512533091e-05,0.117096446454525,0.29,83.0,93.0,73.0,4.482813466844752e-05
2022-04-08,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,80.0,662505.0,0,0.0339662049664184,1.61438001669012e-05,0.1185155659914016,2.5,77.0,88.0,66.0,0.0002067750546675
2022-04-09,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,54.0,662559.0,0,0.0346731146176656,1.2131144103477707e-05,0.1140298396348953,0.69,80.0,89.0,71.0,0.0001661388318453
2022-04-10,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,33.0,662592.0,0,0.0350332846865057,1.3172102626413109e-05,0.1161997417608897,0.94,77.0,81.0,73.0,0.0001895494240021
2022-04-11,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,65.0,662657.0,0,0.0359633909538388,8.724608960619662e-06,0.1155502572655677,0.0,81.5,89.0,74.0,9.664175928929978e-05
2022-04-12,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,60.0,662717.0,0,0.0387788182124495,3.0724633688805625e-05,0.1167096123099327,0.11,80.0,89.0,71.0,0.0002051136854913
2022-04-13,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,31.0,662748.0,0,0.0361121521176149,1.3539566680265123e-05,0.1159680932760238,0.61,81.5,90.0,73.0,0.0002010627044089
2022-04-14,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,27.0,662775.0,0,0.0365918312842647,7.480711701646214e-06,0.1153200641274452,0.02,83.5,93.0,74.0,0.0001245798660418
2022-04-15,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,19.0,662794.0,0,0.0352765219286084,1.0084132554766256e-05,0.1214186946551005,0.0,85.0,94.0,76.0,7.330851975580321e-05
2022-04-16,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,33.0,662827.0,0,0.034540387801826,1.1836624253191983e-05,0.1173541160921255,0.0,84.5,93.0,76.0,0.0001604104569706
2022-04-17,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,0.0,662827.0,0,0.0323962718248367,1.4766054846404586e-05,0.1218512207269668,0.0,84.0,92.0,76.0,0.0001724779144068
2022-04-18,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,85.0,662912.0,0,0.0316615104675293,2.4385151846217923e-05,0.1195299931698375,0.0,83.0,91.0,75.0,0.0002172301544582
2022-04-19,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,33.0,662945.0,0,0.03146967664361,2.553501690272242e-05,0.1218854188919067,0.0,85.5,92.0,79.0,7.416343473556309e-05
2022-04-20,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,61.0,663006.0,0,0.0361141841858625,1.7649899746174924e-05,0.1218683198094368,0.0,85.5,94.0,77.0,9.970323537751893e-05
2022-04-21,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,35.0,663041.0,0,0.0343175493180751,2.0858838979620486e-05,0.1218683198094368,0.0,87.0,95.0,79.0,0.0001839836498268
2022-04-22,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,50.0,663091.0,0,0.0330284293740987,4.207397432764992e-05,0.1190300732851028,0.43,80.0,92.0,68.0,0.0001470361314779
2022-04-23,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,40.0,663131.0,0,0.0319845639169216,1.954558683792129e-05,0.1176019385457038,1.2,82.5,91.0,74.0,5.740229231465149e-05
2022-04-24,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,0.0,663131.0,0,0.0338611816987395,1.4916003237885889e-05,0.1186868374546368,2.14,83.5,93.0,74.0,0.000132440134733
2022-04-25,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,64.0,663195.0,0,0.0331101808696985,1.436356524209259e-05,0.1193870976567268,0.0,82.0,92.0,72.0,-2.547950356700717e-05
2022-04-26,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,44.0,663239.0,0,0.0342985702057679,1.4070081306272186e-05,0.1186764867355426,0.65,85.0,94.0,76.0,0.0001856829611857
2022-04-27,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,0.0,663239.0,0,0.033622504522403,1.5137837181100622e-05,0.1206838432699441,0.0,86.0,94.0,78.0,9.754786411723096e-05
2022-04-28,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,62.0,663301.0,0,0.0336698262641827,1.504491319792578e-05,0.1193482279777526,0.17,80.0,91.0,69.0,0.0002005346006062
2022-04-29,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,28.0,663329.0,0,0.0279347728937864,1.855226219049655e-05,0.1178804486989975,0.01,83.5,93.0,74.0,3.535046872079988e-05
2022-04-30,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,33.0,663362.0,0,0.032381418471535,1.563815567351412e-05,0.1193041733155648,0.0,84.5,93.0,76.0,7.317965870818295e-06
2022-05-01,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,11.0,663373.0,0,0.031603418290615,3.322043539810693e-06,0.1196845844388008,0.0,85.5,92.0,79.0,4.613643518599588e-05
2022-05-02,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,35.0,663408.0,0,0.0324415117502212,1.3211847544880584e-05,0.1203067973256111,0.0,86.5,93.0,80.0,0.000196841883911
2022-05-03,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,18.0,663426.0,0,0.0306599009782075,2.6685651391744614e-05,0.1212680116295814,0.0,85.0,93.0,77.0,0.0001581483146298
2022-05-04,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,43.0,663469.0,0,0.0314907021820545,2.0601573851308785e-05,0.1212342008948326,0.0,86.0,93.0,79.0,6.576488153176167e-05
2022-05-05,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,34.0,663503.0,0,0.0315849520266056,2.332045914954506e-05,0.1221239864826202,0.0,83.0,90.0,76.0,4.973649274013643e-05
2022-05-06,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,17.0,663520.0,0,0.0312127172946929,1.2729065929306673e-05,0.1200903380910555,0.0,83.5,89.0,78.0,5.775068713594893e-05
2022-05-07,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,13.0,663533.0,0,0.0314294571677843,1.6305937606375664e-05,0.1203042734414339,0.0,86.5,93.0,80.0,0.0001032050992452
2022-05-08,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,28.0,663561.0,0,0.0312307812273502,2.6386580429971215e-05,0.1228464618325233,0.0,85.0,89.0,81.0,0.0001715273710448
2022-05-09,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,0.0,663561.0,0,0.0383926294744014,2.379127909080125e-05,0.12278663367033,0.0,83.0,91.0,75.0,0.0001641331073908
2022-05-10,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,36.0,663597.0,0,0.0363924838602542,1.3850101140633342e-05,0.1203828503688176,0.09,83.5,90.0,77.0,0.0001678302392178
2022-05-11,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,17.0,663614.0,0,0.0343744195997715,1.545413033454679e-05,0.1208486296236515,0.0450000000000013,83.25,90.5,76.0,6.514131584835639e-05
2022-05-12,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,18.0,663632.0,0,0.0317805265076458,1.6843237972352654e-05,0.1206305157393217,0.09,82.0,91.0,73.0,9.227663040856734e-05
2022-05-13,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,23.0,663655.0,0,0.0352350148605182,1.7374311937601306e-05,0.1209080182015895,1.01,80.5,85.0,76.0,7.870897312846176e-05
2022-05-14,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,8.0,663663.0,0,0.0277834720909595,1.7918928278959356e-05,0.1186162233352661,0.47,79.0,87.0,71.0,0.0002094774352771
2022-05-15,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,8.0,663671.0,0,0.022428810596466,1.3273805961944165e-05,0.1179052293300628,1.09,82.0,89.0,75.0,8.45765009111272e-05
2022-05-16,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,7.0,663678.0,0,0.0273309363983571,1.3216245861258358e-05,0.1186391785740852,0.05,81.0,87.0,75.0,0.0001179253897879
2022-05-17,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,11.0,663689.0,0,0.0316332044700781,1.5592511772410944e-05,0.1218494120985269,0.19,81.0,85.0,77.0,-1.1644588745953047e-05
2022-05-18,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,31.0,663720.0,0,0.0291312442471583,9.576011507306248e-06,0.1200830787420272,0.06,80.0,86.0,74.0,5.314040052097336e-05
2022-05-19,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,15.0,663735.0,0,0.0256390031427145,1.5701660231570713e-05,0.1207775026559829,0.55,82.5,89.0,76.0,9.06840983746943e-05
2022-05-20,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,6.0,663741.0,0,0.0288011506199836,8.144114872266073e-06,0.1209718957543373,0.69,84.0,92.0,76.0,-4.53577111119897e-07
2022-05-21,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,8.0,663749.0,0,0.0252265855669975,8.593553502578288e-06,0.1209204723127186,0.02,83.0,88.0,78.0,8.277362499410581e-05
2022-05-22,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,9.0,663758.0,0,0.0266656109856234,6.8363592617970426e-06,0.1200301473339398,0.15,83.0,89.0,77.0,7.622805120058128e-05
2022-05-23,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,7.0,663765.0,0,0.025432794354856,1.4614135011470353e-05,0.1212671448787053,0.0,83.5,89.0,78.0,5.2372454376682526e-05
2022-05-24,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,14.0,663779.0,0,0.0282710865139961,1.186154804599937e-05,0.1223672181367874,0.01,79.0,88.0,70.0,0.0001304159196771
2022-05-25,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,7.0,663786.0,0,0.0295839179307222,1.8032400475931357e-05,0.1222008764743805,1.76,81.5,89.0,74.0,0.0001344872857043
2022-05-26,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,14.0,663800.0,0,0.0256545487791299,1.3116777154209558e-05,0.1211094086368878,0.11,80.0,83.0,77.0,-3.069010647048416e-05
2022-05-27,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,4.0,663804.0,0,0.0276724183931946,1.821551995817572e-05,0.1217165887355804,0.47,81.0,87.0,75.0,0.00012057863226
2022-05-28,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,8.0,663812.0,0,0.029504592064768,1.3002255400351714e-05,0.1227423977106809,0.08,80.0,89.0,71.0,0.0001394698771894
2022-05-29,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,4.0,663816.0,0,0.0293169828752676,9.20393631531624e-06,0.1212690100073814,0.78,80.0,85.0,75.0,-1.7394437039082912e-05
2022-05-30,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,7.0,663823.0,0,0.0285930568352341,1.3520282664103432e-05,0.121641419827938,0.25,81.0,87.0,75.0,0.0001634714489407
2022-05-31,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,11.0,663834.0,0,0.0287717625421161,7.219733106467174e-06,0.1212116728226343,0.82,77.0,80.0,74.0,0.0001404597233548
2022-06-01,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,4.0,663838.0,0,0.0254269372671842,1.1433251643211406e-05,0.1217161250921587,0.33,80.5,87.0,74.0,0.0001511791167848
2022-06-02,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,7.0,663845.0,0,0.0281836558133363,1.2353132660791744e-05,0.1218963749706745,0.05,82.5,88.0,77.0,5.301606251927168e-05
2022-06-03,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,8.0,663853.0,0,0.0270324097946286,1.0191721230512483e-05,0.1218475326895713,0.0,83.5,89.0,78.0,0.0001295213473348
2022-06-04,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,9.0,663862.0,0,0.027751762419939,1.3893767572881188e-05,0.1250588148832321,0.0,83.5,89.0,78.0,0.0001226883681782
2022-06-05,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,7.0,663869.0,0,0.0310417804867029,1.373727536702063e-05,0.1243879646062851,0.0,81.0,89.0,73.0,8.799621923851804e-05
2022-06-06,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,15.0,663884.0,0,0.0285024021286517,1.5002425243437756e-05,0.1232976717874407,0.07,80.0,89.0,75.5,0.0001235291381402
2022-06-07,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,11.0,663895.0,0,0.0286086509004235,1.3214925274951383e-05,0.1205092246333758,0.13,81.0,88.0,74.0,0.0001057626786893
2022-06-08,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,6.0,663901.0,0,0.0242886152118444,9.102546755457295e-06,0.1207584366202354,0.0,81.0,89.0,73.0,9.616338022335284e-05
2022-06-09,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,16.0,663917.0,0,0.0271790847182273,1.4601706425310113e-05,0.123987004160881,0.08,82.0,87.0,77.0,0.0001100306975582
2022-06-10,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,5.0,663922.0,0,0.0281499568372964,1.2887514458270743e-05,0.1220766827464103,0.0,83.5,90.0,77.0,0.0001148527476018
2022-06-11,Kurunegala Proper,7.467,80.367,116.0,63,Inland,Intermediate Zone,4815.8,1742000,361.7259852983928,15.0,663937.0,0,0.0265392189224561,6.34698608337203e-06,0.1218328370402256,0.39,80.0,86.0,74.0,0.0001124417225799
